#Position (bp)	mapping quality
23888.0	59.987201365187715
23963.0	60.0
24038.0	59.988851727982166
24113.0	59.92917103882476
24188.0	59.995703236894876
24263.0	59.98719043552519
24338.0	59.99159016048777
24413.0	59.991134751773046
24488.0	60.0
24563.0	59.9915984036967
24638.0	59.97087782554431
24713.0	59.96484375
24788.0	59.82020293680911
24863.0	59.973133545935084
24938.0	59.845806083483296
25013.0	59.91348007351952
25088.0	59.95065277843239
25163.0	59.91582023097259
25238.0	59.88324988620847
25313.0	59.91447627926991
25388.0	59.97423534729546
25463.0	59.95725103818907
25538.0	59.95338796612034
25613.0	59.84757464359365
25688.0	59.710062051344444
25763.0	60.0
25838.0	59.985265225933205
25913.0	59.65357142857143
25988.0	59.68695716178419
26063.0	59.723614274867124
26138.0	59.59140525125381
26213.0	59.88076786640107
26288.0	59.951842483386216
26363.0	59.95085243202615
26438.0	59.88335276357875
26513.0	59.686464728603376
26588.0	59.69948581222624
26663.0	59.93955118891118
26738.0	59.910661899523284
26813.0	59.34461300774628
26888.0	59.958874205745914
26963.0	59.96281073319573
27038.0	59.95838654081423
27113.0	59.9561572279694
27188.0	59.950990322872386
27263.0	59.89430894308943
27338.0	59.93165581044812
27413.0	59.965192303029816
27488.0	59.94821123903435
27563.0	59.941716135995684
27638.0	60.0
27713.0	59.94230769230769
27788.0	59.95267358339984
27863.0	59.96304438464163
27938.0	59.89046169039585
28013.0	59.97183059884024
28088.0	59.93019077196096
28163.0	59.90333137534614
28238.0	59.58068253479402
28313.0	59.21242602777306
28388.0	59.08378742227066
28463.0	59.175576701268746
28538.0	59.915865049491146
28613.0	59.88028409478932
28688.0	59.941289375635094
28763.0	59.920665273269
28838.0	59.978921968702316
28913.0	59.97472937128109
28988.0	59.88210754327203
29063.0	59.8437455051062
29138.0	59.91520177143116
29213.0	59.89866552647568
29288.0	59.862433297758805
29363.0	59.7198845574703
29438.0	59.829847571783056
29513.0	59.815768084529935
29588.0	59.84189126394052
29663.0	59.88882773802972
29738.0	60.0
29813.0	60.0
29877.0	3.1542056074766354
