#Position (bp)	Coverage	Std
17813.0	510.62666666666667	23.63528435764372
17888.0	508.6666666666667	25.249950495000927
17963.0	474.8	74.45535575094652
18038.0	379.18666666666667	82.71452915499991
18113.0	218.89333333333335	19.165594172892206
18188.0	223.12	7.443117626371456
18263.0	217.78666666666666	39.556710345190865
18338.0	158.28	46.01767776264538
18413.0	127.02666666666667	2.3409399821438317
18488.0	131.21333333333334	7.343931735340022
18563.0	95.05333333333333	36.00444417012988
18638.0	165.26666666666668	12.034395151675373
18713.0	278.76	29.7092578163777
18788.0	282.58666666666664	16.807537991429083
18863.0	283.7733333333333	22.277342749978033
18938.0	245.64	18.808863158982543
19013.0	180.61333333333334	46.98169856444101
19088.0	203.82666666666665	18.06211504780096
19163.0	200.88	23.31094163692238
19238.0	126.92	15.45099781028182
19313.0	59.18666666666667	41.52091842272599
19388.0	40.77333333333333	8.089499366462677
19463.0	36.96	8.374564665302517
19538.0	49.89333333333333	23.082749691779217
19613.0	75.08	12.540600729895933
19688.0	96.01333333333334	0.5656854249489808
19763.0	96.28	7.17588554349453
19838.0	113.04	22.37528398330027
19913.0	129.17333333333335	13.987613568201397
19988.0	137.66666666666666	16.096790570379753
20063.0	142.70666666666668	14.045165241700307
20138.0	119.14666666666666	43.14518126820962
20213.0	232.32	11.26351040602656
20288.0	297.92	65.09132046594235
20363.0	335.4266666666667	16.16704466912047
20438.0	339.1066666666667	30.360939818567324
20513.0	431.85333333333335	23.02723025753047
20588.0	492.46666666666664	138.56786544265356
20663.0	627.0	33.47616067193669
20738.0	614.5733333333334	53.322290523444906
20813.0	434.93333333333334	38.604662930791235
20888.0	349.1333333333333	155.3570511220309
20963.0	188.05333333333334	3.2372828112482237
21038.0	189.21333333333334	7.119925093239138
21113.0	117.70666666666666	34.851685755498245
21188.0	37.50666666666667	39.910232606020564
21263.0	14.0	0.0
21338.0	20.0	10.677078252031311
21413.0	36.586666666666666	6.756725044970635
21488.0	32.666666666666664	7.023769168568487
21563.0	38.93333333333333	9.860358343724974
21638.0	111.68	122.50654404289321
21713.0	419.6666666666667	129.22079296047264
21788.0	699.44	24.634393301506993
21863.0	689.5333333333333	6.192468543858667
21938.0	639.8133333333334	90.4359073229949
22013.0	411.53333333333336	98.11917923287639
22088.0	379.72	22.072607458114494
22163.0	379.28	10.589932325877605
22238.0	369.49333333333334	39.34818928489593
22313.0	283.08	62.053632716653546
22388.0	30.453333333333333	5.291502622129181
22463.0	29.0	0.0
22538.0	127.2	51.34017270455303
22613.0	212.38666666666666	45.340048522250186
22688.0	233.18666666666667	8.697892465036313
22763.0	232.53333333333333	16.59518002312724
22838.0	174.10666666666665	50.212216309048436
22913.0	73.84	47.761351181333495
22988.0	38.29333333333334	4.767948545583661
23063.0	41.61333333333334	8.947252837230726
23138.0	256.6	156.7993197264155
23213.0	440.92	82.06696452694388
23288.0	544.9066666666666	27.84935666522065
23363.0	548.0666666666667	24.82257037455981
23438.0	321.93333333333334	152.93249055274902
23513.0	205.38666666666666	49.396491103451226
23588.0	244.09333333333333	19.852455767486365
23663.0	222.89333333333335	20.95932568889884
23738.0	213.89333333333335	19.136701213462395
23813.0	126.62666666666667	93.1587891720368
23888.0	32.693333333333335	10.15742749584428
23963.0	36.42666666666667	5.602380446441206
24038.0	35.053333333333335	1.9459359359101813
24113.0	50.48	12.628011192055014
24188.0	91.81333333333333	12.837445228704942
24263.0	94.28	7.119925093238882
24338.0	96.45333333333333	9.397872099576569
24413.0	89.57333333333334	18.944480286704447
24488.0	74.18666666666667	22.574912329102567
24563.0	97.34666666666666	8.22192191643781
24638.0	96.70666666666666	10.893423092245433
24713.0	132.96	31.851949181591152
24788.0	170.25333333333333	22.66421555374613
24863.0	157.24	7.987490219086298
24938.0	158.09333333333333	5.125101625008662
25013.0	148.38666666666666	35.07382689889047
25088.0	141.8	21.742431633405992
25163.0	146.32	9.25130621407951
25238.0	148.29333333333332	8.687922651589364
25313.0	189.97333333333333	21.892159936074606
25388.0	226.97333333333333	38.876556774831094
25463.0	250.44	14.858891838447
25538.0	248.37333333333333	13.468481725866559
25613.0	151.96	29.24106701199532
25688.0	54.70666666666666	51.67268782119493
25763.0	25.866666666666667	6.820557161991972
25838.0	26.14666666666667	2.937118769588092
25913.0	67.37333333333333	30.718723931830247
25988.0	94.30666666666667	18.42317381271028
26063.0	137.93333333333334	16.07316604364766
26138.0	139.42666666666668	8.865664103720519
26213.0	479.4266666666667	219.03850498637595
26288.0	883.52	270.0841597231007
26363.0	1119.7466666666667	36.251344802640304
26438.0	1119.8266666666666	22.18497990382997
26513.0	842.28	212.0912067955672
26588.0	512.3333333333334	273.7463546180417
26663.0	299.81333333333333	21.174198135151766
26738.0	302.06666666666666	22.89657907490389
26813.0	316.7866666666667	122.14652403295531
26888.0	514.8	48.74464073105862
26963.0	751.5066666666667	39.4939657838171
27038.0	756.0133333333333	33.36325323865597
27113.0	730.04	104.75272470601088
27188.0	747.72	30.542211227523467
27263.0	840.0266666666666	124.2171754093073
27338.0	874.8	32.4877412778015
27413.0	828.9066666666666	115.27191042631888
27488.0	504.4	18.57955865999006
27563.0	75.89333333333333	143.02405392101008
27638.0	28.0	0.8164965809277028
27713.0	28.933333333333334	7.619273806166391
27788.0	81.36	58.70843210306336
27863.0	176.88	55.44895550564203
27938.0	246.37333333333333	12.595237195067007
28013.0	245.21333333333334	9.593053042002053
28088.0	305.74666666666667	57.97919166965567
28163.0	402.6666666666667	67.21220127328081
28238.0	459.3333333333333	43.23455408196845
28313.0	520.1333333333333	6.568612232935314
28388.0	427.18666666666667	84.45637927356348
28463.0	250.22666666666666	130.0533736586637
28538.0	112.98666666666666	15.621352907692298
28613.0	120.92	14.664242223858718
28688.0	185.69333333333333	55.07618965275889
28763.0	296.28	94.23099277838473
28838.0	374.12	9.288702815786435
28913.0	365.0133333333333	26.547065123411915
28988.0	335.4533333333333	40.305830843688085
29063.0	283.38666666666666	71.73525400154843
29138.0	292.6666666666667	16.79444352556314
29213.0	292.05333333333334	23.827994740081063
29288.0	245.0	42.88371874421966
29363.0	154.92	68.94190791287015
29438.0	71.89333333333333	11.217842929904133
29513.0	71.97333333333333	11.635004655492537
29588.0	54.653333333333336	19.936231673346228
29663.0	31.64	11.664190213355289
29738.0	1.0	0.0
29813.0	0.8266666666666667	0.9092121131323904
29877.0	8.09433962264151	6.420779944394577
