#Position (bp)	mapping quality
27938.0	59.23704506342023
28013.0	59.272269602133974
28088.0	59.38583054976286
28163.0	59.25462934907759
28238.0	59.202668399818506
28313.0	58.96689710506694
28388.0	51.43355686913112
28463.0	58.924698735904386
28538.0	59.449592811008145
28613.0	59.0828054362768
28688.0	58.82957990472066
28763.0	58.94158785854192
28838.0	59.11618800029617
28913.0	59.261461600076025
28988.0	59.09615412284362
29063.0	58.328802588996766
29138.0	59.058182758175
29213.0	58.74614591516104
29288.0	59.24156545209177
29363.0	58.875830168643475
29438.0	59.01435897435898
29513.0	59.25251315550717
29588.0	60.0
29663.0	60.0
29738.0	0.0
29813.0	0.0
29877.0	0.0
