#Position (bp)	Coverage	Std
11963.0	669.3866666666667	142.20787601254727
12038.0	783.2666666666667	14.54922678358033
12113.0	946.2	153.39474132663955
12188.0	900.0933333333334	128.77856964572965
12263.0	690.1066666666667	201.38722236858365
12338.0	522.9866666666667	31.03138196514386
12413.0	441.25333333333333	87.44278129153939
12488.0	348.5733333333333	71.59804466603818
12563.0	354.25333333333333	11.575836902790225
12638.0	353.28	9.791152468768352
12713.0	312.82666666666665	55.533893554597235
12788.0	272.72	51.61653481847326
12863.0	271.26666666666665	11.622965771838864
12938.0	271.8	20.1474564151408
13013.0	387.24	91.7511852784475
13088.0	440.92	44.32456053551639
13163.0	431.74666666666667	25.049817031933518
13238.0	440.41333333333336	18.039586100203802
13313.0	344.41333333333336	86.83716562240691
13388.0	269.17333333333335	58.71365542472496
13463.0	187.57333333333332	7.814516406449327
13538.0	186.88	17.739973694080415
13613.0	354.7733333333333	121.7793633311217
13688.0	543.0	127.99661453856254
13763.0	638.2933333333333	7.714056433981636
13838.0	647.4266666666666	22.32666567134424
13913.0	634.68	154.72263355221602
13988.0	791.24	185.22004931072303
14063.0	988.64	30.500928947601608
14138.0	976.56	27.606520968785535
14213.0	984.4266666666666	128.55426869614232
14288.0	793.68	136.02235110451502
14363.0	641.0133333333333	34.115490127897026
14438.0	645.9066666666666	31.620246678355084
14513.0	514.8266666666667	194.77775369208197
14588.0	881.8266666666667	132.84677890963982
14663.0	1291.1066666666666	83.05749012982895
14738.0	1306.5066666666667	50.181005702688964
14813.0	1275.88	148.70140102455892
14888.0	1123.3333333333333	232.09018362122356
14963.0	1082.8666666666666	266.6320060807905
15038.0	1242.9733333333334	43.133281813467214
15113.0	1240.4933333333333	27.642238211354467
15188.0	937.96	169.90883830258304
15263.0	503.32	231.2468234016055
15338.0	398.68	22.895996738876747
15413.0	407.6933333333333	20.960279896350215
15488.0	509.6533333333333	153.88788126425024
15563.0	650.32	141.56331916613618
15638.0	914.9866666666667	39.8605903953604
15713.0	913.28	14.869655902766828
15788.0	660.9066666666666	214.797920536179
15863.0	1177.12	196.10201426808445
15938.0	1705.2	293.90041397271483
16013.0	1806.9466666666667	32.28353553541754
16088.0	1816.28	47.4023909382935
16163.0	1157.7066666666667	135.91973121417413
16238.0	526.9066666666666	219.06845201139004
16313.0	448.44	19.349074051919334
16388.0	455.81333333333333	34.438544297535806
16463.0	456.72	22.485254427439102
16538.0	247.14666666666668	82.70969310385165
16613.0	230.6	15.487199015100586
16688.0	212.98666666666668	54.74827242327685
16763.0	217.17333333333335	99.23850059326773
16838.0	398.8933333333333	104.86740834660375
16913.0	552.16	8.267204283594248
16988.0	556.1466666666666	6.907966415666195
17063.0	464.32	81.96609054969014
17138.0	405.0133333333333	41.93932124709074
17213.0	359.93333333333334	25.54838546757899
17288.0	359.16	5.441813423237452
17363.0	553.2933333333333	395.3712854183183
17438.0	1401.0266666666666	344.66768536277556
17513.0	2086.0533333333333	57.409755268594274
17588.0	2092.5733333333333	32.584045175510965
17663.0	2013.72	290.72880834207024
17738.0	1424.68	243.41262635012748
17813.0	1009.9333333333333	39.87430250173616
17888.0	1009.56	31.18290129755878
17963.0	942.9066666666666	143.83541520316444
18038.0	752.56	161.43931780496757
18113.0	431.58666666666664	20.376457003120333
18188.0	434.25333333333333	14.5638822663004
18263.0	405.29333333333335	82.77906337555
18338.0	269.49333333333334	76.27092062728315
18413.0	232.49333333333334	15.126577052768141
18488.0	242.8	19.30630294316677
18563.0	177.70666666666668	65.05218418059971
18638.0	332.61333333333334	25.630970849085493
18713.0	559.24	58.3506640921934
18788.0	568.68	24.37457691940509
18863.0	570.4533333333334	27.46318748191265
18938.0	495.04	33.78263853914704
19013.0	356.12	88.29994337484031
19088.0	395.74666666666667	23.504893107606563
19163.0	385.6533333333333	35.46735588302742
19238.0	240.97333333333333	21.917724942764142
19313.0	117.22666666666667	80.16125414853904
19388.0	81.94666666666667	12.562908368155314
19463.0	78.92	12.018319350058876
19538.0	98.04	37.35737321243738
19613.0	139.13333333333333	31.44561442660435
19688.0	188.84	17.671068633975423
19763.0	189.86666666666667	17.859077990385256
19838.0	227.4	47.92702786528704
19913.0	263.41333333333336	32.64985962195452
19988.0	266.9866666666667	29.18652657191898
20063.0	277.12	6.728050733062496
20138.0	227.61333333333334	86.00883675530089
20213.0	451.3066666666667	13.804830072599
20288.0	590.3733333333333	124.19860439366191
20363.0	665.7333333333333	28.95306546809902
20438.0	674.8666666666667	39.79966499021452
20513.0	849.7866666666666	27.900059737092505
20588.0	971.7466666666667	279.1072195411648
20663.0	1247.2933333333333	11.648175822846031
20738.0	1219.64	98.87830904702975
20813.0	869.1333333333333	65.9182321769431
20888.0	697.4933333333333	314.6191983970463
20963.0	370.8	23.770850496634406
21038.0	372.24	7.773459118479127
21113.0	237.94666666666666	65.09336883789828
21188.0	69.26666666666667	78.60703954905482
21263.0	23.093333333333334	2.0944370763206654
21338.0	32.84	17.377763569189987
21413.0	55.693333333333335	8.963630216974973
21488.0	57.84	10.313098467482996
21563.0	68.84	13.752575516365406
21638.0	214.93333333333334	250.7354515553528
21713.0	847.8	259.60903939064485
21788.0	1414.4266666666667	36.20828634442726
21863.0	1402.5866666666666	45.35621971314147
21938.0	1304.0133333333333	177.35869492829127
22013.0	832.2933333333333	200.0641230539182
22088.0	724.52	22.53353057112909
22163.0	721.6	21.263740655554173
22238.0	692.8666666666667	80.3118090112948
22313.0	519.0666666666667	116.77693836256084
22388.0	60.8	9.846826900072939
22463.0	60.653333333333336	8.891194145520235
22538.0	269.88	110.21445761181548
22613.0	433.8666666666667	87.20718624822912
22688.0	473.16	9.702920522536884
22763.0	468.7733333333333	28.478529924605873
22838.0	333.3333333333333	105.97968358762603
22913.0	140.98666666666668	88.68874411859339
22988.0	76.10666666666667	4.016632088371203
23063.0	79.17333333333333	9.99933331110963
23138.0	478.92	288.8227830348568
23213.0	833.5733333333334	171.6635468972178
23288.0	1055.08	31.198290551458996
23363.0	1067.96	45.70003646971635
23438.0	649.5866666666667	279.73218144027214
23513.0	414.25333333333333	96.58523006478094
23588.0	465.36	22.063846748319396
23663.0	429.92	29.795301643044485
23738.0	411.94666666666666	27.17793222450917
23813.0	242.61333333333334	178.8187536771987
23888.0	62.50666666666667	18.158928015350106
23963.0	71.49333333333334	8.408725626791906
24038.0	71.76	10.353743284435819
24113.0	101.65333333333334	24.02054676036051
24188.0	186.18666666666667	11.879955106536867
24263.0	187.36	10.964184116172673
24338.0	190.25333333333333	9.48331868774504
24413.0	180.48	34.427895666160005
24488.0	149.66666666666666	41.966335714871896
24563.0	190.44	12.592590413943181
24638.0	192.29333333333332	8.811356308764243
24713.0	252.58666666666667	49.08726922532967
24788.0	323.25333333333333	42.888226822753985
24863.0	305.2133333333333	9.84750391385187
24938.0	303.7733333333333	21.307275752662516
25013.0	297.4266666666667	63.98124725261306
25088.0	282.8933333333333	39.01640680534278
25163.0	287.48	15.742511447245654
25238.0	292.93333333333334	22.536193112413745
25313.0	371.82666666666665	31.191451820437546
25388.0	442.46666666666664	66.6030029353031
25463.0	491.24	15.403030004947947
25538.0	484.85333333333335	28.403286194852054
25613.0	297.41333333333336	49.513634485866675
25688.0	109.58666666666667	102.32594978792036
25763.0	53.50666666666667	7.678541528180989
25838.0	54.29333333333334	6.154673021371656
25913.0	134.4	56.96677394177534
25988.0	181.14666666666668	32.61901286060018
26063.0	263.4	14.549684990862485
26138.0	271.17333333333335	21.78041934092805
26213.0	977.2533333333333	454.46585496969226
26288.0	1781.6533333333334	519.2554156353755
26363.0	2235.173333333333	61.31372875085204
26438.0	2230.2	36.861000167296
26513.0	1639.6666666666667	441.0755641988494
26588.0	980.1866666666666	522.6683460857372
26663.0	578.12	33.326665999866925
26738.0	581.76	19.44702205137451
26813.0	621.3733333333333	244.2736716608375
26888.0	1026.12	95.4623136810188
26963.0	1485.7333333333333	71.0119238813691
27038.0	1493.1066666666666	41.02097024693839
27113.0	1434.52	199.2287127900998
27188.0	1474.2666666666667	15.55763478167672
27263.0	1661.32	243.974206286922
27338.0	1733.7733333333333	33.59603151167349
27413.0	1649.8266666666666	223.09510677436822
27488.0	992.4933333333333	28.99724124809061
27563.0	148.24	279.8174404857567
27638.0	56.346666666666664	6.258860386151234
27713.0	55.46666666666667	7.952358140828403
27788.0	167.06666666666666	116.88330362659444
27863.0	351.7733333333333	104.16576532943371
27938.0	486.04	30.151174659262004
28013.0	485.16	10.216326802394395
28088.0	601.0666666666667	107.80395787415858
28163.0	794.4666666666667	133.5224325722086
28238.0	909.16	82.18418339315656
28313.0	1020.6533333333333	29.98710834119695
28388.0	831.9466666666667	161.41230849391056
28463.0	462.4	263.2626825055157
28538.0	191.28	12.726874452642926
28613.0	195.24	8.679477710861164
28688.0	354.28	120.77317582973465
28763.0	599.6533333333333	178.83359117719834
28838.0	751.4933333333333	25.863745539525958
28913.0	743.9466666666667	35.963129266884984
28988.0	664.7866666666666	85.31994686668145
29063.0	556.1866666666666	139.76899990102723
29138.0	590.1066666666667	29.848953080468686
29213.0	592.4933333333333	18.267274929046152
29288.0	499.73333333333335	86.06346495464851
29363.0	318.7733333333333	139.95189649780863
29438.0	150.45333333333335	11.38185690766956
29513.0	147.64	13.175735273600427
29588.0	114.77333333333333	34.203118766178804
29663.0	72.68	24.131031197747568
29738.0	4.0	0.0
29813.0	2.68	2.1509687739868903
29877.0	8.075471698113208	6.383942119187178
