#Read position (bp)	Clipping profile
275.0	0.1422662009034357
276.0	0.14996851114343063
277.0	0.15585851309166202
278.0	0.16718543991518398
279.0	0.17579390430106065
280.0	0.19029237063516877
281.0	0.20071314331280896
282.0	0.21204007013633086
283.0	0.26369085645159096
284.0	0.4113939822303172
285.0	0.42045552368913475
286.0	0.4313293734397159
287.0	0.4335947588044202
288.0	0.43993783782559254
289.0	0.45035861050323267
290.0	0.45217091879499627
291.0	0.45579553537852324
292.0	0.4625916914726364
293.0	0.468028616347927
294.0	0.47074707878557226
295.0	0.4761840036608627
296.0	0.4870578534114438
297.0	0.5205855568090688
298.0	0.5219447880278915
299.0	0.5165078631526009
300.0	0.40052013247973617
