#Position (bp)	mapping quality
7538.0	59.233590115390015
7613.0	58.9956080974719
7688.0	59.125462007486284
7763.0	59.37776046738072
7838.0	58.819778611288996
7913.0	59.32682404383906
7988.0	59.325600157602935
8063.0	59.17780738766748
8138.0	59.28472239320448
8213.0	59.502808113570815
8288.0	59.23515571689822
8363.0	59.17350993377483
8438.0	59.297624907703664
8513.0	59.08162044422629
8588.0	59.199877974374616
8663.0	59.389252648032965
8738.0	59.251826115770136
8813.0	59.21725903767175
8888.0	58.38662851559774
8963.0	59.034266065923646
9038.0	59.280192394827644
9113.0	58.93698599253066
9188.0	59.221613054314915
9263.0	59.24380564196074
9338.0	59.01269421357077
9413.0	59.40562312587212
9488.0	59.10104598773396
9563.0	59.21702794981737
9638.0	58.64547183265985
9713.0	0.0
9788.0	0.0
9863.0	0.0
9938.0	0.0
10013.0	0.0
10088.0	0.0
10163.0	60.0
10238.0	59.94858611825193
10313.0	59.05735455773636
10388.0	59.34501587092742
10463.0	59.08324966670507
10538.0	58.97802243012186
10613.0	59.08093513335528
10688.0	59.26793447663592
10763.0	59.32558272452503
10838.0	58.90877239009652
10913.0	59.29890915544119
10988.0	58.85980936153263
11063.0	58.35935551777184
11138.0	59.15566996443196
11213.0	59.012351644593785
11288.0	59.43630491458811
11363.0	58.94438270488202
11438.0	59.28595245446125
11513.0	59.05564773295009
11588.0	59.2215891943163
11663.0	58.95116695128893
11738.0	58.94728720964177
11813.0	59.370224425887265
11888.0	59.08675680826423
11963.0	59.2275638900309
12038.0	59.18865435356201
12113.0	58.91704681081635
12188.0	59.163097280683346
12263.0	59.26244095647171
12338.0	59.35460643288782
12413.0	59.14545454545455
12488.0	59.204040404040406
12563.0	59.235016835016836
12638.0	59.00554880228817
12713.0	59.3404368413345
12788.0	59.08361998361998
12863.0	59.329471219031184
12938.0	59.20772288588816
13013.0	59.20157930240863
13088.0	58.75030385144155
13163.0	59.11075825156111
13238.0	59.052460582895364
13313.0	59.0152215050749
13388.0	59.078388614713646
13463.0	58.83287018658198
13538.0	59.29766017164139
13613.0	58.853040763566206
13688.0	58.69869663107017
13763.0	59.1624292033569
13838.0	59.05779384874571
13913.0	59.08937384633511
13988.0	59.06555291834407
14063.0	59.58062359448125
14138.0	59.29156223893066
14213.0	59.15388471177945
14288.0	59.19436061783283
14363.0	59.246452327461974
14438.0	59.07055306676437
14513.0	59.07260972274027
14588.0	59.005645015880944
14663.0	59.31987395778143
14738.0	58.89700959607231
14813.0	59.51374057677892
14888.0	60.0
14963.0	0.0
15038.0	59.67741935483871
15113.0	59.00384061449832
15188.0	59.33339490941718
15263.0	59.19049504950495
15338.0	59.42811881188119
15413.0	58.9352068696331
15488.0	59.20895219794265
15563.0	59.247806835417585
15638.0	59.336817779806566
15713.0	59.02691717098726
15788.0	59.11475155680732
15863.0	59.3677667438214
15938.0	58.76537060035756
16013.0	59.039536088149774
16088.0	58.98163986933199
16163.0	59.35846196349005
16238.0	59.13470746564669
16313.0	59.446486014939204
16388.0	59.27395481693067
16463.0	59.022193570406046
16538.0	59.30097596695046
16613.0	59.0192380233874
16688.0	59.15950660824659
16763.0	59.10516683299025
16838.0	58.499807380835016
16913.0	59.36755180285967
16988.0	59.42095196458823
17063.0	58.89915038369769
17138.0	58.8719406626269
17213.0	58.86655679363349
17288.0	59.40103064552267
17363.0	59.555449101796405
17438.0	59.171639283943115
17513.0	59.18606159113309
17588.0	58.98621701625968
17663.0	59.34809315541689
17738.0	58.84720964258343
17813.0	59.25253018775738
17888.0	59.384090194493105
17963.0	59.2108161304684
18038.0	59.14446824321371
18113.0	59.25020873921514
18188.0	59.35198167557437
18263.0	59.30307020583547
18338.0	58.64057131307687
18413.0	59.30044057152593
18488.0	59.120679667889554
18563.0	58.68815514710443
18638.0	59.433798449612404
18713.0	59.188637495611275
18788.0	59.31806274400092
18863.0	59.290423371348226
18938.0	59.339881357580474
19013.0	59.250352918268995
19088.0	58.85619442797866
19163.0	59.15932780259519
19238.0	59.45712302076101
19313.0	59.12855813953488
19388.0	59.368186046511624
19463.0	59.07274418604651
19538.0	59.3108409823865
19613.0	58.80616464102243
19688.0	60.0
19763.0	60.0
19838.0	0.0
19913.0	60.0
19988.0	60.0
20063.0	58.4
20138.0	58.4
20213.0	60.0
20288.0	56.8
20363.0	59.20541811919862
20438.0	59.212688722594194
20513.0	59.05890224064648
20588.0	59.3095089669473
20663.0	59.00204869592625
20738.0	59.37212984476138
20813.0	59.44066888198092
20888.0	59.19589260709865
20963.0	59.491571753986335
21038.0	59.20582063680321
21113.0	58.181138409888604
21188.0	59.144009252602295
21263.0	59.166473472179995
21338.0	59.28030062606388
21413.0	58.5061203208873
21488.0	59.185565421502496
21563.0	59.34948142748269
21638.0	59.15089629594408
21713.0	59.151512251148546
21788.0	59.07430492811967
21863.0	59.083584738243125
21938.0	59.22011466114945
22013.0	59.15564388122492
22088.0	59.19378932596985
22163.0	58.98229082947648
22238.0	58.81350090661204
22313.0	58.868645585913136
22388.0	59.305583026553684
22463.0	58.80645398634933
22538.0	59.10181712962963
22613.0	58.9443064207286
22688.0	58.9871918786663
22763.0	59.11386894727344
22838.0	59.23252825917371
22913.0	59.254685899388136
22988.0	58.85289980575464
23063.0	58.9119170984456
23138.0	58.81557564458827
23213.0	59.20498321468536
23288.0	59.436012910522905
23363.0	59.28797061801914
23438.0	59.330489502026985
23513.0	58.94525943104939
23588.0	59.043192512947236
23663.0	59.26236466728852
23738.0	59.42297046949154
23813.0	59.26037932807811
23888.0	58.91132702947081
23963.0	59.09499200196875
24038.0	59.22159235994076
24113.0	59.29341920926942
24188.0	59.04254582124135
24263.0	58.77250907748169
24338.0	59.26900746474979
24413.0	58.99484344037019
24488.0	59.02864338428679
24563.0	59.477174368281446
24638.0	58.92066153002998
24713.0	58.916565900846436
24788.0	59.147611829586864
24863.0	59.047551363225224
24938.0	59.44660345905397
25013.0	0.0
25088.0	0.0
25163.0	59.3928019954864
25238.0	59.28594917003376
25313.0	59.399406378385905
25388.0	58.75523841094265
25463.0	59.29758961411111
25538.0	58.23658184787046
25613.0	58.74817109222637
25688.0	58.802222516205845
25763.0	58.847588192480856
25838.0	59.25888780384808
25913.0	59.30312422950935
25988.0	58.78212297406682
26063.0	59.21090344047528
26138.0	59.04035374892011
26213.0	59.0259182023237
26288.0	58.85344033120188
26363.0	59.01955108254651
26438.0	58.81367381481237
26513.0	59.18634813482516
26588.0	58.40600001566993
26663.0	59.22270030724835
26738.0	58.88832035425837
26813.0	59.24711163827727
26888.0	58.99645588509606
26963.0	59.31575405837329
27038.0	59.18084087280468
27113.0	59.29248320446191
27188.0	59.32796299250279
27263.0	59.3308170968071
27338.0	59.39025063437653
27413.0	59.10367276857176
27488.0	58.910220679520634
27563.0	59.2438915375447
27638.0	59.28203865762432
27713.0	58.644640786705025
27788.0	59.21431258127264
27863.0	59.443580718945974
27938.0	59.211596454354385
28013.0	59.1498054400561
28088.0	59.35619994587389
28163.0	59.125032996040474
28238.0	59.22525506363563
28313.0	58.95611106587411
28388.0	58.62844665182394
28463.0	58.997412831406805
28538.0	59.45512744516894
28613.0	58.849490709935
28688.0	58.79119220239819
28763.0	58.9217226769775
28838.0	59.06448526297627
28913.0	58.747773349793285
28988.0	59.0128352983149
29063.0	58.56919468334637
29138.0	58.97200909704346
29213.0	58.65145467106778
29288.0	59.228744737976065
29363.0	58.81678987150835
29438.0	59.0627855082254
29513.0	59.329408838404774
29588.0	58.906535363572274
29663.0	59.25612368685956
29738.0	59.10492201741948
29813.0	58.47286711294687
29877.0	0.0
