#Read position (bp)	Clipping profile
594.0	0.21169244933312337
595.0	0.1974584792062896
596.0	0.1826188082229948
597.0	0.17686465008661523
598.0	0.17898460308422875
599.0	0.17292759451961864
600.0	0.16414493210093398
601.0	0.15263661582817478
602.0	0.1423397012683376
603.0	0.14930526111763923
604.0	0.13779694484488
605.0	0.13597984227549698
606.0	0.12901428242619536
607.0	0.11841451743812766
608.0	0.11356891058643956
609.0	0.10630050030890745
610.0	0.09903209003137531
611.0	0.09146082932561267
612.0	0.07934681219639245
613.0	0.07238125234709082
614.0	0.06965559849301627
615.0	0.059661534361409585
616.0	0.06087293607433161
617.0	0.05390737622502998
618.0	0.04603326509103684
619.0	0.04542756423457583
620.0	0.03997625652642672
621.0	0.03664490181589117
622.0	0.03149644453597258
623.0	0.03149644453597258
624.0	0.02453088468667095
625.0	0.02362233340197943
626.0	0.021199529976135386
627.0	0.019079576978521848
628.0	0.01695962398090831
629.0	0.017868175265599827
630.0	0.016051072696216792
631.0	0.015445371839755782
632.0	0.015142521411525276
633.0	0.014233970126833759
634.0	0.014536820555064264
635.0	0.013325418842142242
636.0	0.011205465844528705
637.0	0.01150831627275921
638.0	0.010902615416298198
639.0	0.009691213703376176
640.0	0.009085512846915165
641.0	0.00878266241868466
642.0	0.00817696156222365
643.0	0.008479811990454155
644.0	0.008479811990454155
645.0	0.007874111133993144
646.0	0.00878266241868466
647.0	0.007571260705762638
648.0	0.006965559849301626
649.0	0.006359858992840616
650.0	0.007571260705762638
651.0	0.007571260705762638
652.0	0.004542756423457583
653.0	0.005148457279918594
654.0	0.006359858992840616
655.0	0.00605700856461011
656.0	0.00817696156222365
657.0	0.007874111133993144
658.0	0.00999406413160668
659.0	0.009691213703376176
660.0	0.012719717985681231
661.0	0.013628269270372749
662.0	0.00999406413160668
663.0	0.015445371839755782
664.0	0.011811166700989716
665.0	0.011811166700989716
666.0	0.012719717985681231
667.0	0.012416867557450728
668.0	0.016051072696216792
669.0	0.010902615416298198
670.0	0.010902615416298198
671.0	0.01211401712922022
672.0	0.013628269270372749
673.0	0.010296914559837188
674.0	0.010902615416298198
